fecha,procedencia,personas
2023-06-25,España,3
2023-06-25,Francia,13
2023-06-25,Europa,10
2023-06-25,Italia,6
2023-06-25,Residente,15
2023-06-25,Asia y Oriente Próx.,4
2023-06-25,Austria,5
2023-06-25,Rusia,0
2023-07-08,América del Norte,2
2023-07-08,Rusia,0
2023-07-08,África,0
2023-07-08,Estonia-Letonia-Lituania,0
2023-07-08,Austria,6
2023-07-08,Francia,1
2023-07-08,Oceanía,0
2023-07-08,Residente,2
2023-07-08,R. Eslovaca,4
2023-07-08,Europa,2
2023-07-08,Italia,4
2023-07-08,España,6
2023-07-08,Polonia,53
2023-07-08,Alemania,20
2023-07-08,Asia y Oriente Próx.,0
2023-07-08,América del Sur,0
2023-07-08,Gran Bretaña,2
2023-07-08,R. Checa,17
2023-07-09,Alemania,11
2023-07-09,Estonia-Letonia-Lituania,2
2023-07-09,América del Sur,0
2023-07-09,África,0
2023-07-09,Austria,0
2023-07-09,Polonia,32
2023-07-09,España,13
2023-07-09,Francia,10
2023-07-09,Residente,10
2023-07-09,Asia y Oriente Próx.,0
2023-07-09,R. Checa,20
2023-07-09,Gran Bretaña,0
2023-07-09,R. Eslovaca,0
2023-07-09,Europa,24
2023-07-09,América del Norte,0
2023-07-09,Rusia,0
2023-07-09,Italia,4
2023-07-09,Oceanía,0
2023-07-16,Francia,20
2023-07-16,Asia y Oriente Próx.,0
2023-07-16,América del Sur,0
2023-07-16,España,17
2023-07-16,Italia,7
2023-07-16,Austria,4
2023-07-16,R. Checa,0
2023-07-16,Estonia-Letonia-Lituania,4
2023-07-16,Europa,18
2023-07-16,Residente,7
2023-07-16,Alemania,11
2023-07-16,Gran Bretaña,0
2023-07-16,África,0
2023-07-16,Oceanía,0
2023-07-16,Rusia,5
2023-07-16,América del Norte,0
2023-07-16,R. Eslovaca,3
2023-07-16,Polonia,30
2023-07-23,Europa,16
2023-07-23,Gran Bretaña,0
2023-07-23,Italia,7
2023-07-23,América del Norte,3
2023-07-23,Asia y Oriente Próx.,0
2023-07-23,Francia,6
2023-07-23,R. Checa,8
2023-07-23,Rusia,1
2023-07-23,Oceanía,0
2023-07-23,África,0
2023-07-23,Alemania,24
2023-07-23,Polonia,21
2023-07-23,Estonia-Letonia-Lituania,0
2023-07-23,R. Eslovaca,0
2023-07-23,España,30
2023-07-23,América del Sur,2
2023-07-23,Austria,2
2023-07-23,Residente,2
2023-07-29,Europa,36
2023-07-29,Estonia-Letonia-Lituania,0
2023-07-29,Asia y Oriente Próx.,0
2023-07-29,Austria,3
2023-07-29,África,0
2023-07-29,América del Norte,3
2023-07-29,Residente,5
2023-07-29,Rusia,0
2023-07-29,Alemania,22
2023-07-29,Oceanía,2
2023-07-29,América del Sur,1
2023-07-29,R. Eslovaca,0
2023-07-29,España,24
2023-07-29,Polonia,41
2023-07-29,Francia,7
2023-07-29,Italia,4
2023-07-29,Gran Bretaña,5
2023-07-29,R. Checa,2
2023-07-30,Francia,16
2023-07-30,España,9
2023-07-30,América del Norte,0
2023-07-30,R. Eslovaca,0
2023-07-30,Residente,9
2023-07-30,Italia,8
2023-07-30,Gran Bretaña,0
2023-07-30,Oceanía,0
2023-07-30,Europa,8
2023-07-30,Rusia,0
2023-07-30,Austria,0
2023-07-30,Estonia-Letonia-Lituania,2
2023-07-30,Asia y Oriente Próx.,0
2023-07-30,África,0
2023-07-30,Polonia,38
2023-07-30,R. Checa,6
2023-07-30,América del Sur,0
2023-07-30,Alemania,21
2023-08-05,R. Eslovaca,0
2023-08-05,Polonia,37
2023-08-05,Francia,26
2023-08-05,R. Checa,8
2023-08-05,Asia y Oriente Próx.,0
2023-08-05,Italia,21
2023-08-05,América del Norte,0
2023-08-05,Gran Bretaña,0
2023-08-05,Europa,19
2023-08-05,Estonia-Letonia-Lituania,0
2023-08-05,Austria,0
2023-08-05,América del Sur,1
2023-08-05,España,9
2023-08-05,Residente,9
2023-08-05,Rusia,0
2023-08-05,Oceanía,0
2023-08-05,África,0
2023-08-05,Alemania,12
2023-08-06,Italia,6
2023-08-06,R. Checa,4
2023-08-06,Europa,16
2023-08-06,Estonia-Letonia-Lituania,0
2023-08-06,Gran Bretaña,0
2023-08-06,Alemania,21
2023-08-06,América del Norte,0
2023-08-06,Asia y Oriente Próx.,0
2023-08-06,África,0
2023-08-06,Residente,2
2023-08-06,Rusia,0
2023-08-06,Austria,0
2023-08-06,Polonia,52
2023-08-06,R. Eslovaca,0
2023-08-06,España,12
2023-08-06,Oceanía,0
2023-08-06,Francia,30
2023-08-06,América del Sur,0
2023-09-02,Polonia,58
2023-09-02,Italia,2
2023-09-02,Alemania,21
2023-09-02,Rusia,0
2023-09-02,Estonia-Letonia-Lituania,0
2023-09-02,R. Checa,12
2023-09-02,Oceanía,0
2023-09-02,Austria,0
2023-09-02,Asia y Oriente Próx.,1
2023-09-02,América del Norte,6
2023-09-02,R. Eslovaca,0
2023-09-02,Francia,9
2023-09-02,España,13
2023-09-02,África,0
2023-09-02,Gran Bretaña,0
2023-09-02,Residente,5
2023-09-02,Europa,0
2023-09-02,América del Sur,0
2023-09-03,Alemania,14
2023-09-03,África,0
2023-09-03,R. Checa,2
2023-09-03,Rusia,0
2023-09-03,Gran Bretaña,8
2023-09-03,R. Eslovaca,8
2023-09-03,Francia,2
2023-09-03,América del Norte,3
2023-09-03,Europa,8
2023-09-03,Residente,9
2023-09-03,Asia y Oriente Próx.,0
2023-09-03,América del Sur,0
2023-09-03,Italia,2
2023-09-03,Oceanía,0
2023-09-03,Austria,2
2023-09-03,Polonia,45
2023-09-03,España,7
2023-09-03,Estonia-Letonia-Lituania,4
2023-09-09,América del Sur,0
2023-09-09,Italia,6
2023-09-09,Oceanía,0
2023-09-09,Austria,0
2023-09-09,África,0
2023-09-09,Alemania,15
2023-09-09,América del Norte,0
2023-09-09,Rusia,0
2023-09-09,España,33
2023-09-09,Europa,12
2023-09-09,R. Checa,4
2023-09-09,Gran Bretaña,0
2023-09-09,Residente,4
2023-09-09,Polonia,63
2023-09-09,Asia y Oriente Próx.,0
2023-09-09,Estonia-Letonia-Lituania,0
2023-09-09,Francia,6
2023-09-09,R. Eslovaca,0
2023-09-10,Italia,2
2023-09-10,R. Checa,0
2023-09-10,Rusia,0
2023-09-10,Europa,22
2023-09-10,África,0
2023-09-10,Estonia-Letonia-Lituania,2
2023-09-10,Alemania,28
2023-09-10,Oceanía,0
2023-09-10,Polonia,42
2023-09-10,España,16
2023-09-10,Residente,6
2023-09-10,Asia y Oriente Próx.,0
2023-09-10,R. Eslovaca,4
2023-09-10,Francia,14
2023-09-10,Gran Bretaña,0
2023-09-10,América del Norte,0
2023-09-10,Austria,6
2023-09-10,América del Sur,0
2023-09-16,Italia,4
2023-09-16,Austria,2
2023-09-16,España,12
2023-09-16,Europa,17
2023-09-16,Residente,8
2023-09-16,Asia y Oriente Próx.,0
2023-09-16,R. Checa,6
2023-09-16,Estonia-Letonia-Lituania,2
2023-09-16,R. Eslovaca,2
2023-09-16,Rusia,0
2023-09-16,África,0
2023-09-16,Oceanía,0
2023-09-16,América del Sur,0
2023-09-16,América del Norte,0
2023-09-16,Polonia,71
2023-09-16,Gran Bretaña,0
2023-09-16,Alemania,17
2023-09-16,Francia,4
2023-09-17,R. Checa,4
2023-09-17,Polonia,48
2023-09-17,América del Sur,0
2023-09-17,Europa,9
2023-09-17,España,10
2023-09-17,Asia y Oriente Próx.,0
2023-09-17,R. Eslovaca,0
2023-09-17,Francia,0
2023-09-17,América del Norte,0
2023-09-17,Gran Bretaña,6
2023-09-17,Rusia,0
2023-09-17,Oceanía,0
2023-09-17,Residente,5
2023-09-17,Italia,3
2023-09-17,Alemania,28
2023-09-17,África,0
2023-09-17,Estonia-Letonia-Lituania,4
2023-09-17,Austria,3
2023-09-23,América del Sur,0
2023-09-23,R. Checa,4
2023-09-23,Francia,6
2023-09-23,Gran Bretaña,2
2023-09-23,España,4
2023-09-23,Residente,9
2023-09-23,Polonia,68
2023-09-23,Rusia,0
2023-09-23,Europa,6
2023-09-23,Estonia-Letonia-Lituania,0
2023-09-23,África,0
2023-09-23,Oceanía,0
2023-09-23,Asia y Oriente Próx.,0
2023-09-23,Italia,3
2023-09-23,Alemania,14
2023-09-23,R. Eslovaca,3
2023-09-23,Austria,2
2023-09-23,América del Norte,0
2023-09-24,Estonia-Letonia-Lituania,2
2023-09-24,Francia,3
2023-09-24,R. Eslovaca,2
2023-09-24,Alemania,21
2023-09-24,Oceanía,0
2023-09-24,Austria,4
2023-09-24,Residente,8
2023-09-24,América del Sur,0
2023-09-24,África,0
2023-09-24,R. Checa,12
2023-09-24,Gran Bretaña,0
2023-09-24,Asia y Oriente Próx.,0
2023-09-24,Europa,10
2023-09-24,España,15
2023-09-24,Italia,5
2023-09-24,Polonia,66
2023-09-24,América del Norte,2
2023-09-24,Rusia,0
2023-09-30,América del Norte,0
2023-09-30,España,6
2023-09-30,Italia,13
2023-09-30,Alemania,26
2023-09-30,Asia y Oriente Próx.,0
2023-09-30,Gran Bretaña,3
2023-09-30,América del Sur,0
2023-09-30,Estonia-Letonia-Lituania,0
2023-09-30,África,0
2023-09-30,R. Eslovaca,4
2023-09-30,Europa,6
2023-09-30,R. Checa,4
2023-09-30,Residente,6
2023-09-30,Francia,15
2023-09-30,Polonia,45
2023-09-30,Austria,2
2023-09-30,Oceanía,0
2023-09-30,Rusia,0
2023-10-01,Polonia,46
2023-10-01,R. Checa,7
2023-10-01,Estonia-Letonia-Lituania,0
2023-10-01,Francia,5
2023-10-01,Rusia,0
2023-10-01,África,0
2023-10-01,América del Norte,0
2023-10-01,Europa,10
2023-10-01,España,6
2023-10-01,R. Eslovaca,5
2023-10-01,América del Sur,0
2023-10-01,Oceanía,0
2023-10-01,Gran Bretaña,8
2023-10-01,Residente,6
2023-10-01,Austria,2
2023-10-01,Alemania,29
2023-10-01,Asia y Oriente Próx.,5
2023-10-01,Italia,7
2023-10-21,Oceanía,0
2023-10-21,Europa,19
2023-10-21,Francia,6
2023-10-21,Estonia-Letonia-Lituania,0
2023-10-21,Polonia,48
2023-10-21,Austria,2
2023-10-21,Italia,3
2023-10-21,R. Checa,0
2023-10-21,Rusia,0
2023-10-21,América del Norte,0
2023-10-21,R. Eslovaca,1
2023-10-21,Residente,5
2023-10-21,África,0
2023-10-21,Gran Bretaña,4
2023-10-21,España,15
2023-10-21,Asia y Oriente Próx.,0
2023-10-21,América del Sur,0
2023-10-21,Alemania,36
2023-10-22,Oceanía,0
2023-10-22,R. Checa,1
2023-10-22,Italia,0
2023-10-22,Gran Bretaña,1
2023-10-22,España,2
2023-10-22,Residente,0
2023-10-22,Estonia-Letonia-Lituania,0
2023-10-22,Alemania,2
2023-10-22,Francia,0
2023-10-22,Rusia,0
2023-10-22,R. Eslovaca,9
2023-10-22,América del Sur,0
2023-10-22,Europa,2
2023-10-22,América del Norte,0
2023-10-22,Polonia,12
2023-10-22,África,0
2023-10-22,Asia y Oriente Próx.,0
2023-10-22,Austria,0
2023-10-25,Polonia,37
2023-10-25,Austria,7
2023-10-25,Italia,8
2023-10-25,Europa,12
2023-10-25,Rusia,0
2023-10-25,Alemania,30
2023-10-25,África,0
2023-10-25,América del Norte,1
2023-10-25,Gran Bretaña,2
2023-10-25,Oceanía,0
2023-10-25,España,2
2023-10-25,Residente,1
2023-10-25,Francia,5
2023-10-25,Estonia-Letonia-Lituania,2
2023-10-25,Asia y Oriente Próx.,0
2023-10-25,R. Checa,2
2023-10-25,América del Sur,4
2023-10-25,R. Eslovaca,0
2023-10-28,España,9
2023-10-28,R. Eslovaca,0
2023-10-28,Alemania,31
2023-10-28,Rusia,0
2023-10-28,Residente,6
2023-10-28,Gran Bretaña,6
2023-10-28,R. Checa,2
2023-10-28,Austria,9
2023-10-28,Polonia,41
2023-10-28,Asia y Oriente Próx.,0
2023-10-28,Italia,3
2023-10-28,Oceanía,0
2023-10-28,Europa,22
2023-10-28,Estonia-Letonia-Lituania,5
2023-10-28,África,0
2023-10-28,América del Norte,0
2023-10-28,América del Sur,0
2023-10-28,Francia,6
2023-10-29,África,0
2023-10-29,Gran Bretaña,10
2023-10-29,Alemania,35
2023-10-29,Austria,6
2023-10-29,Estonia-Letonia-Lituania,7
2023-10-29,Oceanía,0
2023-10-29,Italia,7
2023-10-29,Asia y Oriente Próx.,0
2023-10-29,América del Norte,0
2023-10-29,R. Eslovaca,0
2023-10-29,América del Sur,1
2023-10-29,Residente,3
2023-10-29,España,19
2023-10-29,R. Checa,5
2023-10-29,Polonia,29
2023-10-29,Rusia,0
2023-10-29,Europa,9
2023-10-29,Francia,2
2023-11-01,R. Eslovaca,6
2023-11-01,Francia,21
2023-11-01,Polonia,18
2023-11-01,Oceanía,0
2023-11-01,R. Checa,4
2023-11-01,Estonia-Letonia-Lituania,8
2023-11-01,Austria,2
2023-11-01,Italia,3
2023-11-01,África,0
2023-11-01,Rusia,0
2023-11-01,América del Sur,0
2023-11-01,Asia y Oriente Próx.,0
2023-11-01,Residente,1
2023-11-01,América del Norte,2
2023-11-01,España,4
2023-11-01,Europa,23
2023-11-01,Alemania,34
2023-11-01,Gran Bretaña,3
2023-11-04,Austria,11
2023-11-04,Alemania,31
2023-11-04,R. Eslovaca,4
2023-11-04,Rusia,0
2023-11-04,Polonia,35
2023-11-04,Italia,3
2023-11-04,Asia y Oriente Próx.,0
2023-11-04,España,20
2023-11-04,América del Norte,2
2023-11-04,Europa,13
2023-11-04,Estonia-Letonia-Lituania,8
2023-11-04,R. Checa,4
2023-11-04,Oceanía,0
2023-11-04,Residente,6
2023-11-04,América del Sur,0
2023-11-04,Gran Bretaña,10
2023-11-04,África,0
2023-11-04,Francia,2
2023-11-05,Estonia-Letonia-Lituania,2
2023-11-05,Francia,12
2023-11-05,América del Norte,0
2023-11-05,R. Checa,4
2023-11-05,África,0
2023-11-05,R. Eslovaca,0
2023-11-05,Residente,6
2023-11-05,Gran Bretaña,4
2023-11-05,Austria,3
2023-11-05,Italia,6
2023-11-05,Alemania,39
2023-11-05,Europa,16
2023-11-05,Rusia,0
2023-11-05,América del Sur,0
2023-11-05,Polonia,49
2023-11-05,Oceanía,0
2023-11-05,España,3
2023-11-05,Asia y Oriente Próx.,1
2023-11-11,Francia,5
2023-11-11,Asia y Oriente Próx.,0
2023-11-11,América del Sur,0
2023-11-11,España,5
2023-11-11,Rusia,0
2023-11-11,R. Checa,8
2023-11-11,África,0
2023-11-11,América del Norte,7
2023-11-11,Europa,7
2023-11-11,Italia,4
2023-11-11,Polonia,49
2023-11-11,Residente,9
2023-11-11,R. Eslovaca,4
2023-11-11,Austria,0
2023-11-11,Gran Bretaña,3
2023-11-11,Alemania,34
2023-11-11,Oceanía,0
2023-11-11,Estonia-Letonia-Lituania,2
2023-11-12,Estonia-Letonia-Lituania,15
2023-11-12,Polonia,22
2023-11-12,Europa,15
2023-11-12,R. Checa,2
2023-11-12,Rusia,0
2023-11-12,Francia,25
2023-11-12,América del Sur,0
2023-11-12,Alemania,41
2023-11-12,Oceanía,0
2023-11-12,Asia y Oriente Próx.,0
2023-11-12,España,0
2023-11-12,Italia,2
2023-11-12,África,0
2023-11-12,Austria,2
2023-11-12,R. Eslovaca,7
2023-11-12,América del Norte,2
2023-11-12,Residente,17
2023-11-12,Gran Bretaña,0
2023-11-17,Oceanía,1
2023-11-17,Gran Bretaña,0
2023-11-17,R. Eslovaca,2
2023-11-17,España,7
2023-11-17,Francia,3
2023-11-17,África,0
2023-11-17,Asia y Oriente Próx.,0
2023-11-17,América del Sur,0
2023-11-17,Estonia-Letonia-Lituania,0
2023-11-17,Polonia,57
2023-11-17,R. Checa,3
2023-11-17,Italia,1
2023-11-17,Alemania,44
2023-11-17,América del Norte,1
2023-11-17,Rusia,0
2023-11-17,Residente,3
2023-11-17,Austria,2
2023-11-17,Europa,8
2023-11-19,Francia,6
2023-11-19,Oceanía,0
2023-11-19,Alemania,39
2023-11-19,Europa,6
2023-11-19,Italia,5
2023-11-19,Rusia,0
2023-11-19,Estonia-Letonia-Lituania,9
2023-11-19,América del Norte,5
2023-11-19,España,11
2023-11-19,Austria,14
2023-11-19,América del Sur,0
2023-11-19,África,0
2023-11-19,Asia y Oriente Próx.,1
2023-11-19,Residente,10
2023-11-19,Gran Bretaña,4
2023-11-19,R. Checa,6
2023-11-19,Polonia,29
2023-11-19,R. Eslovaca,1
2023-11-25,América del Sur,0
2023-11-25,Austria,2
2023-11-25,Oceanía,0
2023-11-25,Gran Bretaña,0
2023-11-25,Alemania,35
2023-11-25,Polonia,60
2023-11-25,Europa,17
2023-11-25,Asia y Oriente Próx.,0
2023-11-25,Rusia,0
2023-11-25,España,0
2023-11-25,Estonia-Letonia-Lituania,11
2023-11-25,Francia,4
2023-11-25,África,0
2023-11-25,R. Eslovaca,2
2023-11-25,Residente,4
2023-11-25,Italia,4
2023-11-25,R. Checa,4
2023-11-25,América del Norte,3
2023-11-26,Austria,0
2023-11-26,América del Sur,0
2023-11-26,España,4
2023-11-26,R. Checa,3
2023-11-26,Rusia,0
2023-11-26,Polonia,81
2023-11-26,África,0
2023-11-26,Estonia-Letonia-Lituania,7
2023-11-26,Residente,2
2023-11-26,Italia,5
2023-11-26,Francia,5
2023-11-26,Alemania,27
2023-11-26,Asia y Oriente Próx.,0
2023-11-26,América del Norte,0
2023-11-26,Gran Bretaña,2
2023-11-26,Europa,15
2023-11-26,Oceanía,0
2023-11-26,R. Eslovaca,0
2023-12-06,Francia,1
2023-12-06,R. Eslovaca,1
2023-12-06,Europa,24
2023-12-06,R. Checa,2
2023-12-06,Polonia,37
2023-12-06,Italia,2
2023-12-06,España,15
2023-12-06,Residente,8
2023-12-06,Rusia,1
2023-12-06,África,0
2023-12-06,América del Sur,0
2023-12-06,Estonia-Letonia-Lituania,6
2023-12-06,Asia y Oriente Próx.,0
2023-12-06,Alemania,30
2023-12-06,Austria,5
2023-12-06,Gran Bretaña,10
2023-12-06,América del Norte,1
2023-12-06,Oceanía,0
2023-12-08,América del Sur,0
2023-12-08,Francia,6
2023-12-08,Polonia,47
2023-12-08,Rusia,1
2023-12-08,España,21
2023-12-08,Oceanía,0
2023-12-08,América del Norte,0
2023-12-08,Austria,0
2023-12-08,Gran Bretaña,3
2023-12-08,Alemania,16
2023-12-08,Asia y Oriente Próx.,0
2023-12-08,Estonia-Letonia-Lituania,0
2023-12-08,África,0
2023-12-08,Italia,5
2023-12-08,R. Eslovaca,2
2023-12-08,Europa,7
2023-12-08,R. Checa,9
2023-12-08,Residente,2
2023-12-09,España,13
2023-12-09,América del Norte,0
2023-12-09,Austria,0
2023-12-09,Rusia,1
2023-12-09,Francia,4
2023-12-09,Polonia,27
2023-12-09,América del Sur,0
2023-12-09,R. Checa,10
2023-12-09,Europa,12
2023-12-09,Oceanía,0
2023-12-09,R. Eslovaca,2
2023-12-09,Italia,3
2023-12-09,Residente,11
2023-12-09,Gran Bretaña,0
2023-12-09,Alemania,27
2023-12-09,Asia y Oriente Próx.,0
2023-12-09,Estonia-Letonia-Lituania,9
2023-12-09,África,0
2023-12-10,Europa,18
2023-12-10,Residente,9
2023-12-10,Austria,0
2023-12-10,Oceanía,0
2023-12-10,África,0
2023-12-10,Italia,2
2023-12-10,R. Eslovaca,0
2023-12-10,Estonia-Letonia-Lituania,6
2023-12-10,Asia y Oriente Próx.,0
2023-12-10,Rusia,0
2023-12-10,España,12
2023-12-10,Polonia,54
2023-12-10,Gran Bretaña,4
2023-12-10,Francia,4
2023-12-10,Alemania,28
2023-12-10,R. Checa,0
2023-12-10,América del Sur,0
2023-12-10,América del Norte,1
2023-12-16,América del Norte,0
2023-12-16,Residente,6
2023-12-16,Francia,2
2023-12-16,Estonia-Letonia-Lituania,8
2023-12-16,Italia,4
2023-12-16,África,0
2023-12-16,España,18
2023-12-16,Alemania,29
2023-12-16,Oceanía,0
2023-12-16,Gran Bretaña,1
2023-12-16,R. Checa,16
2023-12-16,Asia y Oriente Próx.,0
2023-12-16,Polonia,32
2023-12-16,Austria,0
2023-12-16,Rusia,0
2023-12-16,Europa,20
2023-12-16,América del Sur,0
2023-12-16,R. Eslovaca,0
2023-12-17,Italia,2
2023-12-17,Asia y Oriente Próx.,0
2023-12-17,América del Norte,2
2023-12-17,Residente,4
2023-12-17,Francia,6
2023-12-17,África,0
2023-12-17,Polonia,51
2023-12-17,Estonia-Letonia-Lituania,4
2023-12-17,España,8
2023-12-17,R. Checa,6
2023-12-17,América del Sur,1
2023-12-17,Europa,12
2023-12-17,R. Eslovaca,1
2023-12-17,Alemania,30
2023-12-17,Austria,2
2023-12-17,Gran Bretaña,7
2023-12-17,Rusia,0
2023-12-17,Oceanía,0
2023-12-23,Alemania,16
2023-12-23,Gran Bretaña,0
2023-12-23,África,0
2023-12-23,Italia,1
2023-12-23,Oceanía,0
2023-12-23,Europa,25
2023-12-23,América del Sur,0
2023-12-23,Polonia,38
2023-12-23,Asia y Oriente Próx.,0
2023-12-23,Rusia,0
2023-12-23,R. Eslovaca,5
2023-12-23,América del Norte,0
2023-12-23,Francia,2
2023-12-23,R. Checa,11
2023-12-23,Estonia-Letonia-Lituania,9
2023-12-23,Residente,3
2023-12-23,España,4
2023-12-23,Austria,0
2023-12-24,Oceanía,0
2023-12-24,Austria,2
2023-12-24,Italia,2
2023-12-24,Asia y Oriente Próx.,0
2023-12-24,España,3
2023-12-24,Estonia-Letonia-Lituania,9
2023-12-24,Alemania,34
2023-12-24,Residente,1
2023-12-24,Rusia,0
2023-12-24,Gran Bretaña,9
2023-12-24,Polonia,28
2023-12-24,América del Norte,0
2023-12-24,R. Eslovaca,0
2023-12-24,Francia,7
2023-12-24,África,0
2023-12-24,R. Checa,7
2023-12-24,América del Sur,0
2023-12-24,Europa,25
2023-12-30,Polonia,30
2023-12-30,Estonia-Letonia-Lituania,13
2023-12-30,Europa,22
2023-12-30,Gran Bretaña,2
2023-12-30,España,7
2023-12-30,Italia,3
2023-12-30,Residente,7
2023-12-30,Austria,0
2023-12-30,R. Eslovaca,0
2023-12-30,Francia,12
2023-12-30,Oceanía,0
2023-12-30,América del Sur,0
2023-12-30,América del Norte,0
2023-12-30,África,0
2023-12-30,Rusia,3
2023-12-30,Alemania,31
2023-12-30,Asia y Oriente Próx.,0
2023-12-30,R. Checa,2
2023-12-31,Asia y Oriente Próx.,0
2023-12-31,R. Checa,0
2023-12-31,Residente,5
2023-12-31,Italia,0
2023-12-31,Rusia,0
2023-12-31,Europa,23
2023-12-31,Polonia,37
2023-12-31,España,12
2023-12-31,Estonia-Letonia-Lituania,6
2023-12-31,Gran Bretaña,5
2023-12-31,Oceanía,0
2023-12-31,África,0
2023-12-31,América del Norte,3
2023-12-31,Francia,0
2023-12-31,Alemania,25
2023-12-31,R. Eslovaca,0
2023-12-31,América del Sur,0
2023-12-31,Austria,5
2024-01-06,Asia y Oriente Próx.,0
2024-01-06,R. Eslovaca,0
2024-01-06,América del Norte,2
2024-01-06,Estonia-Letonia-Lituania,6
2024-01-06,España,6
2024-01-06,Austria,0
2024-01-06,Residente,6
2024-01-06,Polonia,23
2024-01-06,África,0
2024-01-06,América del Sur,0
2024-01-06,Rusia,0
2024-01-06,Europa,23
2024-01-06,Italia,2
2024-01-06,Alemania,34
2024-01-06,Oceanía,0
2024-01-06,Gran Bretaña,0
2024-01-06,R. Checa,2
2024-01-06,Francia,1
2024-01-07,Austria,2
2024-01-07,Alemania,30
2024-01-07,Polonia,28
2024-01-07,América del Sur,0
2024-01-07,España,7
2024-01-07,África,0
2024-01-07,Estonia-Letonia-Lituania,12
2024-01-07,Oceanía,0
2024-01-07,Residente,14
2024-01-07,R. Eslovaca,4
2024-01-07,Rusia,0
2024-01-07,R. Checa,3
2024-01-07,América del Norte,0
2024-01-07,Italia,8
2024-01-07,Gran Bretaña,1
2024-01-07,Francia,9
2024-01-07,Asia y Oriente Próx.,0
2024-01-07,Europa,23
2024-01-13,Oceanía,0
2024-01-13,Asia y Oriente Próx.,0
2024-01-13,Rusia,0
2024-01-13,Francia,2
2024-01-13,África,0
2024-01-13,América del Norte,2
2024-01-13,Austria,2
2024-01-13,Estonia-Letonia-Lituania,8
2024-01-13,R. Eslovaca,0
2024-01-13,R. Checa,0
2024-01-13,América del Sur,0
2024-01-13,Alemania,24
2024-01-13,Europa,19
2024-01-13,Gran Bretaña,2
2024-01-13,Residente,12
2024-01-13,Polonia,44
2024-01-13,Italia,3
2024-01-13,España,8
2024-01-14,Europa,23
2024-01-14,Residente,4
2024-01-14,Austria,0
2024-01-14,Italia,2
2024-01-14,América del Norte,2
2024-01-14,R. Eslovaca,3
2024-01-14,Francia,3
2024-01-14,R. Checa,6
2024-01-14,África,0
2024-01-14,América del Sur,0
2024-01-14,Estonia-Letonia-Lituania,7
2024-01-14,Alemania,26
2024-01-14,Polonia,57
2024-01-14,Rusia,0
2024-01-14,Oceanía,0
2024-01-14,Asia y Oriente Próx.,0
2024-01-14,España,2
2024-01-14,Gran Bretaña,2
2024-01-20,Austria,0
2024-01-20,Italia,0
2024-01-20,Oceanía,0
2024-01-20,América del Norte,0
2024-01-20,R. Eslovaca,2
2024-01-20,Rusia,0
2024-01-20,Francia,2
2024-01-20,Residente,6
2024-01-20,Europa,6
2024-01-20,África,0
2024-01-20,España,11
2024-01-20,Estonia-Letonia-Lituania,10
2024-01-20,R. Checa,11
2024-01-20,América del Sur,0
2024-01-20,Alemania,20
2024-01-20,Asia y Oriente Próx.,0
2024-01-20,Polonia,76
2024-01-20,Gran Bretaña,2
2024-01-21,España,17
2024-01-21,R. Checa,2
2024-01-21,Europa,18
2024-01-21,R. Eslovaca,0
2024-01-21,Alemania,13
2024-01-21,Italia,1
2024-01-21,Estonia-Letonia-Lituania,6
2024-01-21,América del Norte,0
2024-01-21,Francia,8
2024-01-21,Residente,3
2024-01-21,África,0
2024-01-21,Asia y Oriente Próx.,0
2024-01-21,América del Sur,0
2024-01-21,Rusia,0
2024-01-21,Polonia,55
2024-01-21,Gran Bretaña,8
2024-01-21,Austria,0
2024-01-21,Oceanía,0
2024-01-27,América del Norte,0
2024-01-27,Asia y Oriente Próx.,0
2024-01-27,Europa,17
2024-01-27,Oceanía,0
2024-01-27,Austria,0
2024-01-27,África,0
2024-01-27,América del Sur,0
2024-01-27,España,12
2024-01-27,R. Eslovaca,1
2024-01-27,Polonia,70
2024-01-27,Estonia-Letonia-Lituania,8
2024-01-27,Alemania,20
2024-01-27,Gran Bretaña,1
2024-01-27,R. Checa,8
2024-01-27,Rusia,0
2024-01-27,Francia,2
2024-01-27,Italia,4
2024-01-27,Residente,3
2024-01-28,Oceanía,0
2024-01-28,España,9
2024-01-28,Rusia,0
2024-01-28,R. Eslovaca,2
2024-01-28,África,0
2024-01-28,Francia,5
2024-01-28,Estonia-Letonia-Lituania,14
